,PV Production (W/m2),Performance Ratio,Capacity Factor,Temperature (C),POA Irradiance (W/m2)
2020-07-28 08:00:00,33.96614967679999,0.8673684799999998,0.15439158943999998,22.552,178.0
2020-07-28 09:00:00,63.725544819199996,0.8371721599999999,0.28966156736,32.584,346.0
2020-07-28 10:00:00,25.343091958800002,0.86613438,0.11519587254000001,22.962,133.0
2020-07-28 11:00:00,66.37267967000001,0.8265589000000002,0.30169399850000006,36.11,365.0
2020-07-28 12:00:00,109.03402561920001,0.7792597600000001,0.49560920736,51.824,636.0
2020-07-28 13:00:00,92.8053312912,0.79443016,0.42184241496,46.784,531.0
2020-07-28 14:00:00,108.72289908480002,0.77581632,0.4941949958400001,52.968,637.0
2020-07-28 15:00:00,63.1937206472,0.82304924,0.28724418476,37.276,349.0
2020-07-28 16:00:00,64.23062708479999,0.8294244199999999,0.29195739583999997,35.158,352.0
2020-07-28 17:00:00,56.6454751588,0.8386952199999999,0.25747943254,32.078,307.0
2020-07-28 18:00:00,14.0909119868,0.8773917800000001,0.06404959994000001,19.222,73.0
2020-07-28 19:00:00,0.0,,0.0,14.71,0.0
2020-07-28 20:00:00,0.0,,0.0,14.12,0.0
2020-07-28 21:00:00,0.0,,0.0,13.42,0.0
2020-07-28 22:00:00,0.0,,0.0,13.13,0.0
2020-07-28 23:00:00,0.0,,0.0,13.06,0.0
2020-07-29 00:00:00,0.0,,0.0,12.68,0.0
2020-07-29 01:00:00,0.0,,0.0,12.63,0.0
2020-07-29 02:00:00,0.0,,0.0,12.69,0.0
2020-07-29 03:00:00,0.0,,0.0,12.46,0.0
2020-07-29 04:00:00,0.0,,0.0,12.02,0.0
2020-07-29 05:00:00,0.0,,0.0,11.72,0.0
2020-07-29 06:00:00,0.0,,0.0,11.75,0.0
2020-07-29 07:00:00,2.1714949431999995,0.8973119599999998,0.009870431559999998,12.604,11.0
2020-07-29 08:00:00,7.629930079199999,0.88926924,0.03468150036,15.276,39.0
2020-07-29 09:00:00,26.570703293200005,0.8688915400000001,0.12077592406000003,22.046,139.0
2020-07-29 10:00:00,27.089444852800003,0.8671397200000002,0.12313384024000001,22.628,142.0
2020-07-29 11:00:00,82.9018962508,0.81388078,0.37682680113999995,40.322,463.0
2020-07-29 12:00:00,67.7741690208,0.82813012,0.30806440464,35.588,372.0
2020-07-29 13:00:00,73.34322977520002,0.8211288600000001,0.33337831716000005,37.914,406.0
2020-07-29 14:00:00,116.09480785320001,0.7748952600000001,0.52770367206,53.274,681.0
2020-07-29 15:00:00,22.650654303200003,0.8651892400000001,0.10295751956000002,23.276000000000003,119.0
2020-07-29 16:00:00,17.796858472800004,0.8698366800000001,0.08089481124000002,21.732,93.0
2020-07-29 17:00:00,23.432709286799998,0.86595378,0.10651231493999999,23.022,123.0
2020-07-29 18:00:00,11.58522684,0.8776687000000001,0.052660122000000004,19.130000000000003,60.0
2020-07-29 19:00:00,0.0,,0.0,14.73,0.0
2020-07-29 20:00:00,0.0,,0.0,14.11,0.0
2020-07-29 21:00:00,0.0,,0.0,13.41,0.0
2020-07-29 22:00:00,0.0,,0.0,13.33,0.0
2020-07-29 23:00:00,0.0,,0.0,13.2,0.0
2020-07-30 00:00:00,0.0,,0.0,13.02,0.0
2020-07-30 01:00:00,0.0,,0.0,12.79,0.0
2020-07-30 02:00:00,0.0,,0.0,12.55,0.0
2020-07-30 03:00:00,0.0,,0.0,12.43,0.0
2020-07-30 04:00:00,0.0,,0.0,12.25,0.0
2020-07-30 05:00:00,0.0,,0.0,11.81,0.0
2020-07-30 06:00:00,0.0,,0.0,11.68,0.0
2020-07-30 07:00:00,2.1752098852,0.89884706,0.00988731766,12.094,11.0
2020-07-30 08:00:00,28.6839498,0.8692106,0.13038159,21.939999999999998,150.0
2020-07-30 09:00:00,90.2808896132,0.80622334,0.41036768006,42.866,509.0
2020-07-30 10:00:00,88.8934207392,0.80170834,0.40406100336,44.366,504.0
2020-07-30 11:00:00,92.5321482492,0.7950863400000001,0.42060067386000005,46.566,529.0
2020-07-30 12:00:00,72.20556449920001,0.8123938400000001,0.32820711136,40.816,404.0
2020-07-30 13:00:00,123.57860041999999,0.7539877999999999,0.561720911,60.22,745.0
2020-07-30 14:00:00,144.9082467008,0.72621152,0.65867384864,69.44800000000001,907.0
2020-07-30 15:00:00,103.78918385,0.7797835000000001,0.4717690175,51.650000000000006,605.0
2020-07-30 16:00:00,10.174584560800001,0.8726058800000001,0.046248111640000006,20.812,53.0
2020-07-30 17:00:00,10.411828495199998,0.8764165399999998,0.04732649315999999,19.546,54.0
2020-07-30 18:00:00,2.1406827772,0.88457966,0.00973037626,16.834,11.0
2020-07-30 19:00:00,0.0,,0.0,15.61,0.0
2020-07-30 20:00:00,0.0,,0.0,14.13,0.0
2020-07-30 21:00:00,0.0,,0.0,13.07,0.0
2020-07-30 22:00:00,0.0,,0.0,13.65,0.0
2020-07-30 23:00:00,0.0,,0.0,13.44,0.0
2020-07-31 00:00:00,0.0,,0.0,13.19,0.0
2020-07-31 01:00:00,0.0,,0.0,13.12,0.0
2020-07-31 02:00:00,0.0,,0.0,12.95,0.0
2020-07-31 03:00:00,0.0,,0.0,12.92,0.0
2020-07-31 04:00:00,0.0,,0.0,12.83,0.0
2020-07-31 05:00:00,0.0,,0.0,12.67,0.0
2020-07-31 06:00:00,0.0,,0.0,12.59,0.0
2020-07-31 07:00:00,2.1682170532,0.89595746,0.00985553206,13.054,11.0
2020-07-31 08:00:00,7.2486481848,0.89049732,0.03294840084,14.868,37.0
2020-07-31 09:00:00,33.528331795199996,0.8659176599999999,0.15240150815999998,23.034,176.0
2020-07-31 10:00:00,44.8791615932,0.8535405400000001,0.20399618906,27.146,239.0
2020-07-31 11:00:00,30.3032768412,0.8663029400000001,0.13774216745999998,22.906,159.0
2020-07-31 12:00:00,28.044271978799998,0.8671698199999999,0.12747396353999998,22.618000000000002,147.0
2020-07-31 13:00:00,32.31484916000001,0.8640334000000003,0.14688567800000005,23.660000000000004,170.0
2020-07-31 14:00:00,74.4090017,0.8249335,0.338222735,36.65,410.0
2020-07-31 15:00:00,73.55789496000001,0.8255656000000002,0.33435406800000006,36.44,405.0
2020-07-31 16:00:00,28.960916652799995,0.8660561199999999,0.13164053023999997,22.988,152.0
2020-07-31 17:00:00,24.6933114252,0.8700955400000001,0.11224232466,21.646,129.0
2020-07-31 18:00:00,5.856581939999999,0.8873608999999999,0.026620826999999996,15.91,30.0
2020-07-31 19:00:00,0.0,,0.0,13.77,0.0
2020-07-31 20:00:00,0.0,,0.0,13.18,0.0
2020-07-31 21:00:00,0.0,,0.0,12.77,0.0
2020-07-31 22:00:00,0.0,,0.0,12.47,0.0
2020-07-31 23:00:00,0.0,,0.0,12.07,0.0
2020-08-01 00:00:00,0.0,,0.0,11.87,0.0
2020-08-01 01:00:00,0.0,,0.0,11.71,0.0
2020-08-01 02:00:00,0.0,,0.0,11.83,0.0
2020-08-01 03:00:00,0.0,,0.0,11.62,0.0
2020-08-01 04:00:00,0.0,,0.0,11.61,0.0
2020-08-01 05:00:00,0.0,,0.0,11.52,0.0
2020-08-01 06:00:00,0.0,,0.0,11.44,0.0
2020-08-01 07:00:00,17.347062339199997,0.8859582399999998,0.07885028335999998,16.376,89.0
2020-08-01 08:00:00,14.0201332128,0.8851094199999999,0.06372787824,16.658,72.0
2020-08-01 09:00:00,43.119654569199994,0.8558883399999998,0.19599842985999996,26.366,229.0
2020-08-01 10:00:00,65.03381533,0.8326993,0.2956082515,34.07,355.0
2020-08-01 11:00:00,56.046037907199995,0.83800894,0.25475471775999997,32.306000000000004,304.0
2020-08-01 12:00:00,97.06387119,0.7949539,0.4411994145,46.61,555.0
2020-08-01 13:00:00,88.68173772479999,0.8013892799999999,0.40309880783999996,44.471999999999994,503.0
2020-08-01 14:00:00,121.7607263312,0.7644445400000001,0.55345784696,56.746,724.0
2020-08-01 15:00:00,59.0939098992,0.82903914,0.26860868136,35.286,324.0
2020-08-01 16:00:00,17.588070596799998,0.86897582,0.07994577543999999,22.018,92.0
2020-08-01 17:00:00,16.0838155632,0.87033634,0.07310825256,21.566000000000003,84.0
2020-08-01 18:00:00,8.8974206112,0.87919176,0.04044282096,18.624000000000002,46.0
2020-08-01 19:00:00,0.0,,0.0,14.51,0.0
2020-08-01 20:00:00,0.0,,0.0,13.89,0.0
2020-08-01 21:00:00,0.0,,0.0,13.55,0.0
2020-08-01 22:00:00,0.0,,0.0,12.99,0.0
2020-08-01 23:00:00,0.0,,0.0,12.18,0.0
2020-08-02 00:00:00,0.0,,0.0,11.6,0.0
2020-08-02 01:00:00,0.0,,0.0,11.45,0.0
2020-08-02 02:00:00,0.0,,0.0,11.42,0.0
2020-08-02 03:00:00,0.0,,0.0,11.05,0.0
2020-08-02 04:00:00,0.0,,0.0,11.19,0.0
2020-08-02 05:00:00,0.0,,0.0,11.6,0.0
2020-08-02 06:00:00,0.0,,0.0,11.81,0.0
2020-08-02 07:00:00,7.072382275200001,0.8929775600000001,0.032147192160000004,14.044,36.0
2020-08-02 08:00:00,20.8840178448,0.8789569799999999,0.09492735383999999,18.701999999999998,108.0
2020-08-02 09:00:00,27.537926803200005,0.8692527400000002,0.12517239456,21.926000000000002,144.0
2020-08-02 10:00:00,47.46755079,0.8461238999999999,0.2157615945,29.61,255.0
2020-08-02 11:00:00,39.420428467200004,0.8492121600000001,0.17918376576000003,28.584000000000003,211.0
2020-08-02 12:00:00,113.76796760120001,0.77068126,0.5171271254600001,54.67400000000001,671.0
2020-08-02 13:00:00,131.62644,0.7478775,0.598302,62.25,800.0
2020-08-02 14:00:00,102.2633673952,0.77992196,0.46483348816000003,51.604,596.0
2020-08-02 15:00:00,32.799911795199996,0.8471051599999999,0.14909050816,29.284,176.0
2020-08-02 16:00:00,13.2053087892,0.86991494,0.060024130860000004,21.706,69.0
2020-08-02 17:00:00,21.84633748,0.8634915999999999,0.099301534,23.84,115.0
2020-08-02 18:00:00,8.2967092868,0.87703058,0.037712314940000005,19.342,43.0
2020-08-02 19:00:00,0.0,,0.0,16.0,0.0
2020-08-02 20:00:00,0.0,,0.0,14.54,0.0
2020-08-02 21:00:00,0.0,,0.0,14.55,0.0
2020-08-02 22:00:00,0.0,,0.0,12.76,0.0
2020-08-02 23:00:00,0.0,,0.0,12.65,0.0
2020-08-03 00:00:00,0.0,,0.0,12.35,0.0
2020-08-03 01:00:00,0.0,,0.0,12.04,0.0
2020-08-03 02:00:00,0.0,,0.0,11.73,0.0
2020-08-03 03:00:00,0.0,,0.0,11.63,0.0
2020-08-03 04:00:00,0.0,,0.0,11.7,0.0
2020-08-03 05:00:00,0.0,,0.0,11.43,0.0
2020-08-03 06:00:00,0.0,,0.0,11.29,0.0
2020-08-03 07:00:00,2.1734616771999997,0.8981246599999999,0.009879371259999999,12.334,11.0
2020-08-03 08:00:00,29.135048764799993,0.8712634199999999,0.13243203983999996,21.258000000000003,152.0
2020-08-03 09:00:00,22.6934812368,0.87417108,0.10315218744,20.292,118.0
2020-08-03 10:00:00,54.06147521279999,0.8415547199999999,0.24573397823999996,31.128,292.0
2020-08-03 11:00:00,54.2452493352,0.8386711399999999,0.24656931516,32.086,294.0
2020-08-03 12:00:00,36.60087717,0.8531673,0.16636762349999998,27.27,195.0
2020-08-03 13:00:00,31.6831578492,0.8521559400000001,0.14401435386,27.606,169.0
2020-08-03 14:00:00,33.9453282168,0.84778542,0.15429694644,29.058,182.0
2020-08-03 15:00:00,19.4936021808,0.86026488,0.08860728263999999,24.912000000000003,103.0
2020-08-03 16:00:00,16.3814536512,0.8658273599999999,0.07446115296,23.064000000000004,86.0
2020-08-03 17:00:00,20.355076134799997,0.86470162,0.09252307333999998,23.438000000000002,107.0
2020-08-03 18:00:00,9.105968770799999,0.8806546199999999,0.04139076713999999,18.138,47.0
2020-08-03 19:00:00,0.0,,0.0,14.6,0.0
2020-08-03 20:00:00,0.0,,0.0,14.3,0.0
2020-08-03 21:00:00,0.0,,0.0,13.94,0.0
2020-08-03 22:00:00,0.0,,0.0,13.76,0.0
2020-08-03 23:00:00,0.0,,0.0,13.56,0.0
2020-08-04 00:00:00,0.0,,0.0,13.21,0.0
2020-08-04 01:00:00,0.0,,0.0,13.01,0.0
2020-08-04 02:00:00,0.0,,0.0,12.72,0.0
2020-08-04 03:00:00,0.0,,0.0,12.69,0.0
2020-08-04 04:00:00,0.0,,0.0,12.56,0.0
2020-08-04 05:00:00,0.0,,0.0,12.42,0.0
2020-08-04 06:00:00,0.0,,0.0,12.35,0.0
2020-08-04 07:00:00,2.1695282092,0.89649926,0.00986149186,12.873999999999999,11.0
2020-08-04 08:00:00,6.475630906800001,0.8919601800000002,0.029434685940000004,14.382,33.0
2020-08-04 09:00:00,11.697668400000001,0.8861870000000002,0.053171220000000005,16.3,60.0
2020-08-04 10:00:00,21.0518367312,0.8778914400000001,0.09569016696,19.056,109.0
2020-08-04 11:00:00,29.2199390208,0.8680908799999999,0.13281790463999998,22.312000000000005,153.0
2020-08-04 12:00:00,51.0631361592,0.84709914,0.23210516436,29.286,274.0
2020-08-04 13:00:00,32.0681344412,0.86251034,0.14576424746,24.165999999999997,169.0
2020-08-04 14:00:00,17.891698756800004,0.8744720800000002,0.08132590344000001,20.192,93.0
2020-08-04 15:00:00,25.3536606708,0.8664955799999999,0.11524391214,22.842,133.0
2020-08-04 16:00:00,14.500406250000001,0.8788125000000001,0.0659109375,18.75,75.0
2020-08-04 17:00:00,14.517788999999999,0.8798659999999999,0.06598994999999999,18.4,75.0
2020-08-04 18:00:00,7.814073520000001,0.8879629,0.03551851600000001,15.71,40.0
2020-08-04 19:00:00,0.0,,0.0,13.03,0.0
2020-08-04 20:00:00,0.0,,0.0,12.79,0.0
2020-08-04 21:00:00,0.0,,0.0,12.64,0.0
2020-08-04 22:00:00,0.0,,0.0,12.53,0.0
2020-08-04 23:00:00,0.0,,0.0,12.25,0.0
2020-08-05 00:00:00,0.0,,0.0,12.1,0.0
2020-08-05 01:00:00,0.0,,0.0,12.16,0.0
2020-08-05 02:00:00,0.0,,0.0,12.11,0.0
2020-08-05 03:00:00,0.0,,0.0,12.03,0.0
2020-08-05 04:00:00,0.0,,0.0,12.04,0.0
2020-08-05 05:00:00,0.0,,0.0,12.02,0.0
2020-08-05 06:00:00,0.0,,0.0,11.94,0.0
2020-08-05 07:00:00,2.3679976848,0.89696882,0.01076362584,12.718,12.0
2020-08-05 08:00:00,6.4710418608,0.89132808,0.029413826639999998,14.592,33.0
2020-08-05 09:00:00,14.910130958800002,0.8801730200000001,0.06777332254000001,18.298000000000002,77.0
2020-08-05 10:00:00,30.465892160000003,0.8655083,0.13848132800000001,23.169999999999998,160.0
2020-08-05 11:00:00,44.169234947199996,0.8507171599999999,0.20076924976,28.084,236.0
2020-08-05 12:00:00,43.461492236800005,0.8478636800000001,0.19755223744000003,29.032,233.0
2020-08-05 13:00:00,42.9581033112,0.8452991599999999,0.19526410596,29.884,231.0
2020-08-05 14:00:00,53.980475287199994,0.8345775399999998,0.24536579675999998,33.446,294.0
2020-08-05 15:00:00,48.94822526,0.8395922,0.222491933,31.78,265.0
2020-08-05 16:00:00,16.8452827488,0.87010758,0.07656946703999999,21.642,88.0
2020-08-05 17:00:00,10.63217441,0.8786921,0.048328065499999996,18.79,55.0
2020-08-05 18:00:00,11.8040046652,0.8795830600000001,0.05365456666000001,18.494,61.0
2020-08-05 19:00:00,0.0,,0.0,14.31,0.0
2020-08-05 20:00:00,0.0,,0.0,13.71,0.0
2020-08-05 21:00:00,0.0,,0.0,12.92,0.0
2020-08-05 22:00:00,0.0,,0.0,12.62,0.0
2020-08-05 23:00:00,0.0,,0.0,12.11,0.0
2020-08-06 00:00:00,0.0,,0.0,11.68,0.0
2020-08-06 01:00:00,0.0,,0.0,11.96,0.0
2020-08-06 02:00:00,0.0,,0.0,12.06,0.0
2020-08-06 03:00:00,0.0,,0.0,11.8,0.0
2020-08-06 04:00:00,0.0,,0.0,11.84,0.0
2020-08-06 05:00:00,0.0,,0.0,11.84,0.0
2020-08-06 06:00:00,0.0,,0.0,11.88,0.0
2020-08-06 07:00:00,4.9250179,0.8954578000000001,0.022386445,13.219999999999999,25.0
2020-08-06 08:00:00,12.1045059168,0.88742712,0.055020481440000005,15.888,62.0
2020-08-06 09:00:00,22.682541692799997,0.8737496799999999,0.10310246223999998,20.432000000000002,118.0
2020-08-06 10:00:00,68.52138149999999,0.8305621999999999,0.31146082499999994,34.78,375.0
2020-08-06 11:00:00,83.2810619432,0.81233966,0.37855028156,40.834,466.0
2020-08-06 12:00:00,70.2359561728,0.8228204800000001,0.31925434624,37.352,388.0
2020-08-06 13:00:00,43.8113555792,0.8438242599999999,0.19914252536,30.374,236.0
2020-08-06 14:00:00,38.5382395728,0.8462503200000001,0.17517381624,29.568,207.0
2020-08-06 15:00:00,32.957250515199995,0.8511686599999999,0.14980568415999998,27.933999999999997,176.0
2020-08-06 16:00:00,68.0709746288,0.8207255200000001,0.30941352104000003,38.048,377.0
2020-08-06 17:00:00,16.1310966432,0.87289484,0.07332316656,20.716,84.0
2020-08-06 18:00:00,7.575954157199999,0.8829783399999999,0.03443615526,17.366,39.0
2020-08-06 19:00:00,0.0,,0.0,14.55,0.0
2020-08-06 20:00:00,0.0,,0.0,13.83,0.0
2020-08-06 21:00:00,0.0,,0.0,13.23,0.0
2020-08-06 22:00:00,0.0,,0.0,13.05,0.0
2020-08-06 23:00:00,0.0,,0.0,12.83,0.0
2020-08-07 00:00:00,0.0,,0.0,12.85,0.0
2020-08-07 01:00:00,0.0,,0.0,12.79,0.0
2020-08-07 02:00:00,0.0,,0.0,12.65,0.0
2020-08-07 03:00:00,0.0,,0.0,12.32,0.0
2020-08-07 04:00:00,0.0,,0.0,12.31,0.0
2020-08-07 05:00:00,0.0,,0.0,12.3,0.0
2020-08-07 06:00:00,0.0,,0.0,12.14,0.0
2020-08-07 07:00:00,2.9566993499999996,0.8959695,0.013439542499999999,13.05,15.0
2020-08-07 08:00:00,24.858179359200005,0.8759048400000002,0.11299172436000002,19.716,129.0
2020-08-07 09:00:00,90.00814173119998,0.8117617399999999,0.40912791695999995,41.026,504.0
2020-08-07 10:00:00,51.581500264800006,0.8464309200000001,0.23446136484000002,29.508000000000003,277.0
2020-08-07 11:00:00,26.8430254752,0.8653457600000001,0.12201375216,23.224,141.0
2020-08-07 12:00:00,52.735476851200005,0.8381353600000001,0.23970671296,32.264,286.0
2020-08-07 13:00:00,47.4113184688,0.83854472,0.21550599303999998,32.128,257.0
2020-08-07 14:00:00,49.62146508,0.8353782000000001,0.225552114,33.18000000000001,270.0
2020-08-07 15:00:00,43.182222630800005,0.8424155800000002,0.19628283014000003,30.842000000000002,233.0
2020-08-07 16:00:00,50.93727085920001,0.8388878600000003,0.23153304936000005,32.013999999999996,276.0
2020-08-07 17:00:00,29.957213580799998,0.8618300799999999,0.13616915263999999,24.392000000000003,158.0
2020-08-07 18:00:00,9.7122982,0.8829362,0.044146809999999995,17.38,50.0
2020-08-07 19:00:00,0.0,,0.0,14.25,0.0
2020-08-07 20:00:00,0.0,,0.0,13.88,0.0
2020-08-07 21:00:00,0.0,,0.0,13.51,0.0
2020-08-07 22:00:00,0.0,,0.0,13.4,0.0
2020-08-07 23:00:00,0.0,,0.0,13.28,0.0
2020-08-08 00:00:00,0.0,,0.0,13.12,0.0
2020-08-08 01:00:00,0.0,,0.0,12.95,0.0
2020-08-08 02:00:00,0.0,,0.0,12.78,0.0
2020-08-08 03:00:00,0.0,,0.0,12.69,0.0
2020-08-08 04:00:00,0.0,,0.0,12.68,0.0
2020-08-08 05:00:00,0.0,,0.0,12.67,0.0
2020-08-08 06:00:00,0.0,,0.0,12.64,0.0
2020-08-08 07:00:00,2.1655947411999996,0.8948738599999999,0.009843612459999998,13.414,11.0
2020-08-08 08:00:00,7.4313718687999994,0.88892008,0.03377896304,15.392,38.0
2020-08-08 09:00:00,16.2440149872,0.87900514,0.07383643176,18.686,84.0
2020-08-08 10:00:00,59.18357632,0.8406758,0.269016256,31.419999999999998,320.0
2020-08-08 11:00:00,82.01933065920001,0.8175770600000001,0.37281513936000005,39.094,456.0
2020-08-08 12:00:00,82.7424649788,0.81231558,0.37610211354,40.842,463.0
2020-08-08 13:00:00,140.2137618112,0.74629424,0.6373352809599999,62.775999999999996,854.0
2020-08-08 14:00:00,131.25001222080002,0.75327142,0.59659096464,60.45800000000001,792.0
2020-08-08 15:00:00,111.4331459472,0.77805576,0.5065142997600001,52.224,651.0
2020-08-08 16:00:00,49.77862614120001,0.8411393400000001,0.22626648246000003,31.266,269.0
2020-08-08 17:00:00,48.508477160000005,0.8480503,0.22049307800000004,28.97,260.0
2020-08-08 18:00:00,6.4393555908,0.88696358,0.02926979814,16.042,33.0
2020-08-08 19:00:00,0.0,,0.0,13.61,0.0
2020-08-08 20:00:00,0.0,,0.0,13.24,0.0
2020-08-08 21:00:00,0.0,,0.0,12.9,0.0
2020-08-08 22:00:00,0.0,,0.0,12.18,0.0
2020-08-08 23:00:00,0.0,,0.0,11.72,0.0
2020-08-09 00:00:00,0.0,,0.0,11.56,0.0
2020-08-09 01:00:00,0.0,,0.0,11.73,0.0
2020-08-09 02:00:00,0.0,,0.0,11.75,0.0
2020-08-09 03:00:00,0.0,,0.0,12.08,0.0
2020-08-09 04:00:00,0.0,,0.0,11.72,0.0
2020-08-09 05:00:00,0.0,,0.0,11.54,0.0
2020-08-09 06:00:00,0.0,,0.0,11.62,0.0
2020-08-09 07:00:00,2.3688717888,0.8972999199999999,0.010767599039999999,12.608,12.0
2020-08-09 08:00:00,7.233947344799998,0.8886913199999997,0.03288157883999999,15.468000000000002,37.0
2020-08-09 09:00:00,22.0778426,0.872642,0.10035383,20.8,115.0
2020-08-09 10:00:00,22.535639244800002,0.86809088,0.10243472384,22.311999999999998,118.0
2020-08-09 11:00:00,89.3883032328,0.80140132,0.40631046923999997,44.468,507.0
2020-08-09 12:00:00,92.47609964120001,0.7946047400000001,0.42034590746000006,46.726,529.0
2020-08-09 13:00:00,74.52062099679999,0.81035908,0.33873009543999993,41.492000000000004,418.0
2020-08-09 14:00:00,65.4243929988,0.81923858,0.29738360454,38.542,363.0
2020-08-09 15:00:00,21.0361879992,0.8614327599999999,0.09561903635999999,24.524,111.0
2020-08-09 16:00:00,80.67891298720001,0.8077584400000001,0.36672233176,42.356,454.0
2020-08-09 17:00:00,31.288041083200007,0.8567371600000001,0.14221836856000003,26.084000000000003,166.0
2020-08-09 18:00:00,13.8356178048,0.87346072,0.06288917184,20.528,72.0
2020-08-09 19:00:00,0.0,,0.0,14.98,0.0
2020-08-09 20:00:00,0.0,,0.0,14.26,0.0
2020-08-09 21:00:00,0.0,,0.0,13.58,0.0
2020-08-09 22:00:00,0.0,,0.0,13.52,0.0
2020-08-09 23:00:00,0.0,,0.0,13.03,0.0
2020-08-10 00:00:00,0.0,,0.0,12.59,0.0
2020-08-10 01:00:00,0.0,,0.0,12.27,0.0
2020-08-10 02:00:00,0.0,,0.0,11.8,0.0
2020-08-10 03:00:00,0.0,,0.0,12.27,0.0
2020-08-10 04:00:00,0.0,,0.0,12.35,0.0
2020-08-10 05:00:00,0.0,,0.0,12.39,0.0
2020-08-10 06:00:00,0.0,,0.0,12.43,0.0
2020-08-10 07:00:00,3.3462203368,0.89471132,0.01521009244,13.468,17.0
2020-08-10 08:00:00,17.2663202932,0.88183454,0.07848327406,17.746,89.0
2020-08-10 09:00:00,36.10904703999999,0.8638527999999999,0.16413203199999996,23.72,190.0
2020-08-10 10:00:00,15.270308539199998,0.87861384,0.06941049335999999,18.816000000000003,79.0
2020-08-10 11:00:00,64.6552722948,0.83254278,0.29388760133999997,34.122,353.0
2020-08-10 12:00:00,37.7155064,0.8571706,0.17143412000000002,25.94,200.0
2020-08-10 13:00:00,37.3394002608,0.8571946799999999,0.16972454664,25.932000000000002,198.0
2020-08-10 14:00:00,66.2729294568,0.82986388,0.30124058844,35.012,363.0
2020-08-10 15:00:00,38.3366189712,0.8542027399999998,0.17425735896,26.926000000000002,204.0
2020-08-10 16:00:00,11.566155479999999,0.8762238999999999,0.052573433999999995,19.61,60.0
2020-08-10 17:00:00,24.3555918848,0.86490028,0.11070723584,23.372,128.0
2020-08-10 18:00:00,8.8977252232,0.8792218600000001,0.04044420556,18.613999999999997,46.0
2020-08-10 19:00:00,0.0,,0.0,15.0,0.0
2020-08-10 20:00:00,0.0,,0.0,14.19,0.0
2020-08-10 21:00:00,0.0,,0.0,13.81,0.0
2020-08-10 22:00:00,0.0,,0.0,12.87,0.0
2020-08-10 23:00:00,0.0,,0.0,12.25,0.0
2020-08-11 00:00:00,0.0,,0.0,11.97,0.0
2020-08-11 01:00:00,0.0,,0.0,11.66,0.0
2020-08-11 02:00:00,0.0,,0.0,11.56,0.0
2020-08-11 03:00:00,0.0,,0.0,11.46,0.0
2020-08-11 04:00:00,0.0,,0.0,11.31,0.0
2020-08-11 05:00:00,0.0,,0.0,11.16,0.0
2020-08-11 06:00:00,0.0,,0.0,11.0,0.0
2020-08-11 07:00:00,9.0463758792,0.89391066,0.041119890359999994,13.734,46.0
2020-08-11 08:00:00,6.4623008208,0.8901240800000001,0.02937409464,14.992,33.0
2020-08-11 09:00:00,59.033945797200005,0.83593806,0.26833611726,32.994,321.0
2020-08-11 10:00:00,56.362109372800006,0.83179028,0.25619140624000003,34.372,308.0
2020-08-11 11:00:00,155.11624436,0.7194631,0.705073838,71.69,980.0
2020-08-11 12:00:00,127.95126008279999,0.7485156199999999,0.58159663674,62.038000000000004,777.0
2020-08-11 13:00:00,69.5822885252,0.80890826,0.31628312966,41.974000000000004,391.0
2020-08-11 14:00:00,52.4328136112,0.82467464,0.23833097095999997,36.736000000000004,289.0
2020-08-11 15:00:00,120.8179643,0.7574794,0.549172565,59.06,725.0
2020-08-11 16:00:00,9.385470525200002,0.8706373400000003,0.04266122966000001,21.466,49.0
2020-08-11 17:00:00,5.979870525200001,0.8768138600000001,0.027181229660000004,19.413999999999998,31.0
2020-08-11 18:00:00,2.9204438999999995,0.8849829999999999,0.013274744999999998,16.7,15.0
2020-08-11 19:00:00,0.0,,0.0,15.14,0.0
2020-08-11 20:00:00,0.0,,0.0,14.44,0.0
2020-08-11 21:00:00,0.0,,0.0,13.98,0.0
2020-08-11 22:00:00,0.0,,0.0,13.2,0.0
2020-08-11 23:00:00,0.0,,0.0,13.0,0.0
2020-08-12 00:00:00,0.0,,0.0,13.02,0.0
2020-08-12 01:00:00,0.0,,0.0,12.65,0.0
2020-08-12 02:00:00,0.0,,0.0,12.04,0.0
2020-08-12 03:00:00,0.0,,0.0,11.53,0.0
2020-08-12 04:00:00,0.0,,0.0,11.33,0.0
2020-08-12 05:00:00,0.0,,0.0,10.71,0.0
2020-08-12 06:00:00,0.0,,0.0,10.82,0.0
2020-08-12 07:00:00,2.3749905168000005,0.8996176200000001,0.010795411440000003,11.838,12.0
2020-08-12 08:00:00,6.483716368800001,0.8930738800000001,0.029471438040000002,14.012,33.0
2020-08-12 09:00:00,10.477267099199999,0.8819248399999998,0.04762394135999999,17.716,54.0
2020-08-12 10:00:00,86.7457638608,0.80964872,0.39429892664,41.728,487.0
2020-08-12 11:00:00,88.5765709048,0.80203342,0.40262077683999997,44.257999999999996,502.0
2020-08-12 12:00:00,136.5545202912,0.74424744,0.62070236496,63.45600000000001,834.0
2020-08-12 13:00:00,102.8011220412,0.7800965400000001,0.46727782746,51.54600000000001,599.0
2020-08-12 14:00:00,78.4872807312,0.80351434,0.35676036696,43.766000000000005,444.0
2020-08-12 15:00:00,119.07157470119999,0.76122986,0.54123443046,57.814,711.0
2020-08-12 16:00:00,96.28105146,0.7885426000000001,0.437641143,48.74,555.0
